symbol,date,open,high,low,close,volume,adjusted
IBM,2012-01-18,179.830002,181.600006,179.5,181.070007,4600600,131.094696
IBM,2012-01-19,181.789993,182.360001,180.350006,180.520004,8567200,130.696518
IBM,2012-01-20,185.770004,188.970001,184.75,188.520004,12849700,136.488495
IBM,2012-01-23,187.910004,190.520004,187.669998,189.979996,5751700,137.545547
IBM,2012-01-24,188.630005,192.300003,188.520004,191.929993,5345700,138.957352
IBM,2012-01-25,191.330002,192.240005,189.610001,191.729996,4359700,138.812515
IBM,2012-01-26,191.789993,192.789993,190.470001,190.979996,4004700,138.269531
IBM,2012-01-27,190.009995,191.770004,189.809998,190.460007,3360400,137.893005
IBM,2012-01-30,189.389999,192.729996,188.220001,192.5,4359000,139.370056
IBM,2012-01-31,193.089996,193.100006,191,192.600006,4826800,139.442398
IBM,2012-02-01,193.210007,194.809998,192.410004,192.619995,5088800,139.456909
IBM,2012-02-02,192.720001,193.330002,191.330002,191.529999,3907300,138.66777
IBM,2012-02-03,192.929993,194.130005,192.539993,193.639999,4521700,140.195374
IBM,2012-02-06,192.479996,193.759995,192,192.820007,3639800,139.601715
IBM,2012-02-07,192.449997,194.139999,191.970001,193.350006,3433000,139.985458
IBM,2012-02-08,192.779999,193.580002,191.729996,192.949997,3803800,140.239822
IBM,2012-02-09,193.029999,194.460007,192.550003,193.130005,3876400,140.370651
IBM,2012-02-10,191.759995,192.429993,191.279999,192.419998,3391100,139.854599
IBM,2012-02-13,193.309998,193.690002,191.740005,192.619995,2458800,139.999969
IBM,2012-02-14,191.759995,192.600006,190.830002,192.220001,3398100,139.709244
IBM,2012-02-15,192.309998,193.440002,191.259995,192.25,4020900,139.731018
IBM,2012-02-16,192.610001,193.25,192,193.020004,3525500,140.290665
IBM,2012-02-17,193.710007,193.860001,192.300003,193.419998,3746500,140.581421
IBM,2012-02-21,193.729996,194.240005,192.460007,193.389999,3293600,140.55957
IBM,2012-02-22,193.029999,194.740005,192.75,193.869995,3275800,140.908508
IBM,2012-02-23,193.869995,199.229996,193.279999,197.610001,8032700,143.626755
IBM,2012-02-24,198.380005,198.559998,196.610001,197.759995,3353200,143.735809
IBM,2012-02-27,196.779999,198.710007,196.100006,197.529999,3758400,143.568604
IBM,2012-02-28,197.75,198.960007,197.429993,197.979996,3167400,143.895691
IBM,2012-02-29,197.860001,199.169998,196.449997,196.729996,5117100,142.987213
IBM,2012-03-01,197.229996,198.470001,196.929993,197.529999,3560300,143.568604
IBM,2012-03-02,197.100006,198.889999,197.059998,198.809998,3727400,144.498962
IBM,2012-03-05,198.360001,201.190002,198.300003,200.660004,6938000,145.843552
IBM,2012-03-06,199.139999,199.639999,196.809998,197.259995,5214700,143.372406
IBM,2012-03-07,198.089996,198.570007,197.309998,197.770004,3346900,143.743103
